Timestamp,Value
"10/05/2021, 19:00:00",2.225
"10/05/2021, 20:00:00",2.212
"10/05/2021, 21:00:00",2.207
"10/05/2021, 22:00:00",2.207
"10/05/2021, 23:00:00",2.205
"10/06/2021, 00:00:00",2.186
"10/06/2021, 01:00:00",2.14
"10/06/2021, 02:00:00",2.13
"10/06/2021, 03:00:00",2.148
"10/06/2021, 04:00:00",2.135
"10/06/2021, 05:00:00",2.166
"10/06/2021, 06:00:00",2.213
"10/06/2021, 07:00:00",2.236
"10/06/2021, 08:00:00",2.236
"10/06/2021, 09:00:00",2.239
"10/06/2021, 10:00:00",2.223
"10/06/2021, 11:00:00",2.233
"10/06/2021, 12:00:00",2.24
"10/06/2021, 13:00:00",2.22
"10/06/2021, 14:00:00",2.215
"10/06/2021, 15:00:00",2.212
"10/06/2021, 16:00:00",2.211
"10/06/2021, 17:00:00",2.211
