Timestamp,Value
"10/08/2021, 11:00:00",3624.7
"10/08/2021, 12:00:00",3626.45
"10/08/2021, 13:00:00",3556.31
"10/08/2021, 14:00:00",3574.09
"10/08/2021, 15:00:00",3577.59
"10/08/2021, 16:00:00",3562.84
"10/08/2021, 17:00:00",3581.44
"10/08/2021, 18:00:00",3560.96
"10/08/2021, 19:00:00",3575.64
"10/08/2021, 20:00:00",3581.49
"10/08/2021, 21:00:00",3588.22
"10/08/2021, 22:00:00",3585.89
"10/08/2021, 23:00:00",3602.53
"10/09/2021, 00:00:00",3606.61
"10/09/2021, 01:00:00",3583.03
"10/09/2021, 02:00:00",3596.56
"10/09/2021, 03:00:00",3611.24
"10/09/2021, 04:00:00",3598.06
"10/09/2021, 05:00:00",3604.35
"10/09/2021, 06:00:00",3622.93
"10/09/2021, 07:00:00",3616.65
"10/09/2021, 08:00:00",3601.23
"10/09/2021, 09:00:00",3588.01
"10/09/2021, 10:00:00",3593.94
"10/09/2021, 11:00:00",3597.87
"10/09/2021, 12:00:00",3584.26
"10/09/2021, 13:00:00",3580.22
"10/09/2021, 14:00:00",3589.96
"10/09/2021, 15:00:00",3588.88
"10/09/2021, 16:00:00",3588.51
