Timestamp,Value
"10/08/2021, 17:00:00",1.068
"10/08/2021, 18:00:00",1.063
"10/08/2021, 19:00:00",1.066
"10/08/2021, 20:00:00",1.07
"10/08/2021, 21:00:00",1.075
"10/08/2021, 22:00:00",1.071
"10/08/2021, 23:00:00",1.073
"10/09/2021, 00:00:00",1.072
"10/09/2021, 01:00:00",1.068
"10/09/2021, 02:00:00",1.07
"10/09/2021, 03:00:00",1.096
"10/09/2021, 04:00:00",1.109
"10/09/2021, 05:00:00",1.108
"10/09/2021, 06:00:00",1.121
"10/09/2021, 07:00:00",1.142
"10/09/2021, 08:00:00",1.154
"10/09/2021, 09:00:00",1.197
"10/09/2021, 10:00:00",1.175
"10/09/2021, 11:00:00",1.176
"10/09/2021, 12:00:00",1.165
"10/09/2021, 13:00:00",1.164
"10/09/2021, 14:00:00",1.171
"10/09/2021, 15:00:00",1.166
