Timestamp,Value
"10/08/2021, 06:00:00",54200.94
"10/08/2021, 07:00:00",54603.45
"10/08/2021, 08:00:00",54340.62
"10/08/2021, 09:00:00",54308.07
"10/08/2021, 10:00:00",54311.63
"10/08/2021, 11:00:00",54511.64
"10/08/2021, 12:00:00",54700.09
"10/08/2021, 13:00:00",53999.13
"10/08/2021, 14:00:00",54191.24
"10/08/2021, 15:00:00",54083.28
"10/08/2021, 16:00:00",53949.29
"10/08/2021, 17:00:00",54261.97
"10/08/2021, 18:00:00",54026.19
"10/08/2021, 19:00:00",54169.59
"10/08/2021, 20:00:00",54585.12
"10/08/2021, 21:00:00",54700.12
"10/08/2021, 22:00:00",54597.83
"10/08/2021, 23:00:00",54852.71
"10/09/2021, 00:00:00",54931.84
"10/09/2021, 01:00:00",54742.97
"10/09/2021, 02:00:00",54909.68
"10/09/2021, 03:00:00",54883.25
"10/09/2021, 04:00:00",54815.78
"10/09/2021, 05:00:00",54992.32
"10/09/2021, 06:00:00",55247.9
"10/09/2021, 07:00:00",55153.35
"10/09/2021, 08:00:00",54984.49
"10/09/2021, 09:00:00",54821.88
"10/09/2021, 10:00:00",54914.06
"10/09/2021, 11:00:00",54784.56
