Timestamp,Value
"10/08/2021, 18:00:00",421.13
"10/08/2021, 19:00:00",423.05
"10/08/2021, 20:00:00",424.28
"10/08/2021, 21:00:00",424.56
"10/08/2021, 22:00:00",423.69
"10/08/2021, 23:00:00",423.27
"10/09/2021, 00:00:00",423.19
"10/09/2021, 01:00:00",421.12
"10/09/2021, 02:00:00",423.8
"10/09/2021, 03:00:00",424.38
"10/09/2021, 04:00:00",422.56
"10/09/2021, 05:00:00",423.23
"10/09/2021, 06:00:00",424.2
"10/09/2021, 07:00:00",423.34
"10/09/2021, 08:00:00",422.81
"10/09/2021, 09:00:00",420.56
"10/09/2021, 10:00:00",420.93
"10/09/2021, 11:00:00",421.2
"10/09/2021, 12:00:00",420
"10/09/2021, 13:00:00",420.15
"10/09/2021, 14:00:00",421.81
"10/09/2021, 15:00:00",421.59
